geoid,incomeclass,type,own,hh,mwh,hh_med_income,hh_gini_index,hu_rnt,hu_blt2010,pop_total,lihtc_qualified
53033022003,mod,sf,rent,48,260.43057059999995,75662,0.3843,0.5415506958250497,0.011530815109343936,5038,False
53033022606,mod,sf,rent,53,292.5353829,104072,0.3786,0.5308924485125858,0,5981,False
53033022702,mod,sf,rent,18,121.9617996,123221,0.4581,0.5542857142857143,0.005714285714285714,3827,False
53033022703,mod,sf,rent,15,87.91221379999999,101250,0.4291,0.5745909528392685,0,2273,False
53033022901,mod,sf,rent,15,99.63037340000001,123e3,0.3720000000000001,0.6108468125594672,0.007611798287345386,2918,False
53033023201,mod,sf,rent,44,259.3459454,78119,0.3866,0.9239108612728367,0,6449,False
53033023202,mod,sf,rent,47,286.9325606000001,46719,0.4481,0.901200111638292,0,4698,False
53033023803,mod,sf,rent,32,189.3963165,96975,0.4164,0.9668888411094388,0.08944313050956783,5036,False
53033023804,mod,sf,rent,45,251.5920582,89479,0.4705,0.8865777080062794,0.12656985871271587,6161,False
53033025500,mod,sf,rent,53,291.5555773,57246,0.3572,0.8020499679692504,0,5020,False
53033025803,mod,sf,rent,54,321.12071569999995,50750,0.3309,0.7984779299847793,0.00426179604261796,5039,True
53033026700,mod,sf,rent,39,282.690625,65660,0.4678,0.6437149719775821,0.007606084867894315,5056,False
53033026801,mod,sf,rent,33,207.99995310000003,36505,0.4585,0.8593394077448747,0.008826879271070615,5530,True
53033026802,mod,sf,rent,29,211.30275,41875,0.4324,0.81344,0.03264,4932,True
53033027000,mod,sf,rent,33,161.4447188,59417,0.3936,0.7073036792970895,0.003844041735310269,3552,False
53033027300,mod,sf,rent,61,429.0894688,49023,0.3469,0.830689083589865,0,6205,True
53033000100,mod,sf,rent,82,455.0444243,44951,0.5406,0.8557262298269492,0.06591483569900836,6918,True
53033000200,mod,sf,rent,75,428.2462522,56208,0.4115,0.7260760551608859,0.030296698704554953,7974,False
53033000300,mod,sf,rent,12,72.63779740000001,64297,0.4806,0.749531542785759,0,2637,False
53033000401,mod,sf,rent,67,363.1504609,32472,0.4875,0.8528269313767803,0.05179110919292188,5907,True
53033000402,mod,sf,rent,45,268.1160809,62726,0.4951,0.7177914110429447,0,4906,False
53033000500,mod,sf,rent,15,73.50927180000002,125400,0.3939,0.12269272529858849,0,3044,False
53033000600,mod,sf,rent,82,463.41832719999996,60131,0.3974,0.738774653797734,0.011959714645404951,7674,False
53033000700,mod,sf,rent,47,238.056914,51741,0.4303,0.7621893677256999,0,4892,False
53033000800,mod,sf,rent,16,71.1636041,87222,0.4161,0.5379688929551693,0,2487,False
53033000900,mod,sf,rent,7,39.4105879,125109,0.433,0.5155350978135789,0,1971,False
53033001000,mod,sf,rent,9,50.842490999999995,69643,0.4346,0.8034188034188035,0,2094,False
53033001100,mod,sf,rent,23,132.8666691,64549,0.4275,0.6144668158090977,0.006711409395973154,2669,False
53033001200,mod,sf,rent,56,321.04934449999996,31863,0.5563,0.8603168469860897,0.015455950540958269,6556,True
53033001300,mod,sf,rent,45,262.9617264,56744,0.4617,0.7303479381443299,0.009342783505154639,4389,False
53033001600,mod,sf,rent,20,101.1912879,96193,0.4593,0.49236641221374045,0,4111,False
53033001701,mod,sf,rent,41,207.6988365,65188,0.4822,0.7395833333333334,0.024066091954022987,4055,False
53033001702,mod,sf,rent,47,270.33739289999994,62786,0.3992,0.6817507418397626,0.07937685459940653,4408,False
53033001800,mod,sf,rent,26,153.16700600000001,87159,0.3809,0.7378667397861256,0,5217,False
53033001900,mod,sf,rent,36,209.5245741,61391,0.5381,0.6595900439238653,0.06734992679355783,4723,False
53033002000,mod,sf,rent,27,150.95578390000003,80400,0.471,0.6634241245136187,0.018968871595330738,3600,False
53033002100,mod,sf,rent,35,206.9978266,85759,0.4243,0.5817060637204522,0.0035971223021582736,4148,False
53033002600,mod,sf,rent,32,187.60226830000002,91458,0.4041,0.625140712945591,0,4989,False
53033002900,mod,sf,rent,30,160.14477050000005,103750,0.4161,0.5901713255184852,0,4303,False
53033003000,mod,sf,rent,35,210.39368880000004,90789,0.3719,0.6183079973562459,0.005287508261731659,5719,False
53033003100,mod,sf,rent,29,164.30995850000005,101397,0.3447,0.43514018691588785,0,6223,False
53033003200,mod,sf,rent,65,391.83319680000005,79681,0.4389,0.70199370409234,0.008394543546694649,8233,False
53033003300,mod,sf,rent,60,334.7868028000001,85595,0.3721,0.7530174340634779,0.021904336164506034,6572,False
53033003400,mod,sf,rent,24,129.9878498,97500,0.38,0.5809839690436706,0,3587,False
53033003500,mod,sf,rent,27,152.3665211,81563,0.4320000000000001,0.6342266102491773,0.003291020216267043,3960,False
53033004301,mod,sf,rent,21,115.1700588,64797,0.5298,0.7086834733893558,0.008403361344537815,3548,False
53033004302,mod,sf,rent,22,57.8301797,18908,0.5581,0.9791433891992551,0,3703,True
53033004400,mod,sf,rent,45,258.9436477,50500,0.5501,0.9252804487179487,0.016826923076923076,6607,True
53033004500,mod,sf,rent,21,123.5834912,88914,0.4242,0.7515822784810127,0,3052,False
53033004700,mod,sf,rent,91,549.3064734999998,72396,0.4451,0.8884168790710847,0.10804304729538375,8395,False
53033004800,mod,sf,rent,28,145.4283125,93155,0.3557,0.6751361161524501,0.0279491833030853,4772,False
53033004900,mod,sf,rent,104,425.8121875,71809,0.3756,0.8720185119259523,0.002313990744037024,6923,False
53033005000,mod,sf,rent,27,136.4784844,65625,0.4331,0.84,0.008440366972477064,3695,False
53033005100,mod,sf,rent,22,129.76688280000002,99083,0.4135,0.5929062996294335,0.007940709370037057,3726,False
53033005200,mod,sf,rent,44,149.5092031,38487,0.5936,0.9165909503906959,0.009812829365800472,6644,True
53033005301,mod,sf,rent,31,54.8489258,12269,0.6178,0.9948619139370585,0.02076643117105545,7377,True
53033005400,mod,sf,rent,54,235.13457810000003,84728,0.3705,0.7091577162238553,0.011023176936122103,5022,False
53033031909,mod,sf,rent,16,88.17270970000001,108265,0.3494,0.5025161754133717,0,3227,False
53033005600,mod,sf,rent,20,119.73006509999999,157292,0.3835,0.23641304347826086,0.008152173913043478,6424,False
53033005900,mod,sf,rent,31,178.523625,87667,0.5038,0.68664563617245,0.007097791798107256,7705,False
53033006000,mod,sf,rent,30,148.5315312,96538,0.4729,0.7202599604408025,0.005651313930488839,5564,False
53033006500,mod,sf,rent,38,159.6828125,98617,0.5257,0.7649346058677978,0.01343230823612584,4449,False
53033006800,mod,sf,rent,27,132.41582810000003,98750,0.4898,0.6905702992659515,0.014116318464144552,3206,False
53033006900,mod,sf,rent,48,243.0034688,100172,0.4818,0.6827295110798453,0.01020049243756595,4727,False
53033007000,mod,sf,rent,135,214.6824062,67572,0.512,0.8477966101694915,0.006610169491525424,7503,False
53033007100,mod,sf,rent,51,7.364564,74143,0.4288,0.8898122499230533,0.12065250846414281,3780,False
53033007200,mod,sf,rent,69,0.7944914000000001,74559,0.4549,0.91712158808933,0.10636889991728701,6798,False
53033007300,mod,sf,rent,44,1.3095458000000002,76582,0.5035,0.9334432309911395,0.07768390686173501,5594,False
53033007401,mod,sf,rent,73,58.4970859,67834,0.4326,0.8541756815231502,0.04954565123323237,5019,False
53033007500,mod,sf,rent,93,150.09548439999998,63419,0.4182,0.8832965415746873,0.049153789551140546,7783,False
53033007600,mod,sf,rent,39,135.77504689999998,68199,0.4109,0.8171312032630863,0.014276002719238613,3871,False
53033007700,mod,sf,rent,21,101.7605938,104632,0.4121,0.6691639196883428,0.0239736290080911,5123,False
53033008001,mod,sf,rent,46,0.40396709999999997,88068,0.4362,0.8455300251013709,0.026646070670013518,5967,False
53033008002,mod,sf,rent,34,0.1682806,37466,0.585,0.8905380333951762,0.037476808905380334,3469,True
53033027400,mod,sf,rent,34,213.653875,60536,0.3888,0.6304526748971193,0.007407407407407408,5079,True
53033027500,mod,sf,rent,41,269.8553125,56406,0.3611,0.7196796338672768,0.006864988558352402,4828,False
53033028403,mod,sf,rent,48,400.1312812000001,31356,0.4195,0.8812339331619538,0,5232,True
53033008100,mod,sf,rent,16,0,75531,0.5292,0.9007044615900704,0.021804763502180476,4435,True
53033008200,mod,sf,rent,30,0.40961359999999997,56318,0.5317,0.9381324082104655,0.014455044810638912,3866,False
53033008300,mod,sf,rent,50,1.2919188,49291,0.4599,0.8557320738514383,0.0034349506225848005,2794,False
53033008400,mod,sf,rent,58,9.0593594,42339,0.5319,0.9383821932681867,0.052931596091205214,4127,False
53033008500,mod,sf,rent,26,4.7024526,29883,0.5928,0.9558011049723757,0.021704814522494082,4311,True
53033008600,mod,sf,rent,51,134.7454062,43375,0.4886,0.9021592442645074,0.057692307692307696,4890,True
53033008700,mod,sf,rent,53,237.087875,56700,0.4292,0.8399881691807157,0.015084294587400177,4440,False
53033001400,mod,sf,rent,41,233.49320690000002,72428,0.3811,0.6920664785199122,0,5505,False
53033001500,mod,sf,rent,20,125.28227109999999,95927,0.3866,0.4227353463587922,0,2398,False
53033002200,mod,sf,rent,33,175.4980686,132981,0.4263,0.20715166461159062,0.03020961775585697,5622,False
53033002500,mod,sf,rent,28,167.3427045,101413,0.4202,0.5151515151515151,0,2981,False
53033002700,mod,sf,rent,31,176.11162489999995,111661,0.4296,0.6081852791878173,0.025380710659898477,6027,False
53033002800,mod,sf,rent,44,254.6643355,90568,0.4061,0.6772175193227825,0,4727,False
53033003600,mod,sf,rent,62,324.77314060000003,65172,0.4772,0.8861439312567132,0.016756176154672394,6122,False
53033003900,mod,sf,rent,11,63.731141099999995,110458,0.3873,0.5723636363636364,0.009454545454545455,3080,False
53033004000,mod,sf,rent,15,81.92913610000002,75714,0.5404,0.6136690647482015,0.046762589928057555,3125,False
53033008800,mod,sf,rent,30,139.5477344,76524,0.3792,0.7547535894450912,0.0034924330616996507,3867,False
53033004100,mod,sf,rent,26,163.0077565,132917,0.491,0.6129554655870445,0.003778677462887989,7868,False
53033009200,mod,sf,rent,35,1.440844,25625,0.557,0.9705128205128205,0.007692307692307693,2637,True
53033004200,mod,sf,rent,31,173.5081184,110091,0.4232,0.5648050579557429,0.004478398314014752,8176,False
53033004600,mod,sf,rent,23,119.452794,113906,0.4251,0.5813186813186814,0.014835164835164835,3464,False
53033005302,mod,sf,rent,2,8.0631968,NA,0.6198,1,0.02158273381294964,5178,True
53033005700,mod,sf,rent,60,323.9518082,90951,0.448,0.6027315914489311,0.009501187648456057,6633,False
53033005801,mod,sf,rent,47,270.2672235,66563,0.393,0.777835859905907,0.010193413486670152,5212,False
53033005802,mod,sf,rent,81,430.32828120000005,62639,0.4301,0.8270833333333333,0.05520833333333333,5216,False
53033006100,mod,sf,rent,77,261.18720310000003,76980,0.4818,0.8022216201571389,0.00677323218639935,5219,False
53033006200,mod,sf,rent,10,49.2209297,131429,0.4231,0.4708146247594612,0.005772931366260423,4063,False
53033006300,mod,sf,rent,36,257.4986719,132e3,0.5596,0.6186550976138828,0,4988,False
53033006400,mod,sf,rent,12,70.3771562,154868,0.433,0.5111591072714183,0.005759539236861051,3341,False
53033006600,mod,sf,rent,46,115.2839297,82154,0.4158,0.8967948717948718,0.023076923076923078,3585,False
53033006700,mod,sf,rent,78,175.91651560000003,88719,0.3574,0.8313112846933688,0.046701013794249624,7600,False
53033007800,mod,sf,rent,11,43.909074200000006,137358,0.5248,0.5379796397807362,0,5641,False
53033007900,mod,sf,rent,60,147.2611875,57786,0.5239,0.8284663140951943,0.029661991262359164,6216,False
53033008900,mod,sf,rent,27,162.16299999999998,79953,0.5322,0.7282495667244367,0.029462738301559793,4686,False
53033009100,mod,sf,rent,22,18.9904473,29464,0.4978,0.9910261412407335,0,2693,True
53033009300,mod,sf,rent,22,92.71765620000001,70458,0.4493,0.6947444204463643,0.02087832973362131,2832,False
53033009400,mod,sf,rent,58,358.563625,47737,0.5202,0.7976570820021299,0.01650692225772098,5824,False
53033009500,mod,sf,rent,50,336.0994687999999,81676,0.5358,0.556038497361068,0.01055572803477181,6301,False
53033009701,mod,sf,rent,64,359.01124489999995,82333,0.4854,0.6837862048372648,0.007763511495968946,5751,False
53033029001,mod,sf,rent,32,172.75830349999998,58641,0.4181,0.528785679729076,0,4446,False
53033009702,mod,sf,rent,23,146.87932070000005,106319,0.3542,0.3095022624434389,0,5626,False
53033029306,mod,sf,rent,28,144.2823501,71029,0.3438,0.6465061655901351,0.03288314738696418,3368,False
53033009900,mod,sf,rent,64,325.8385312000001,67277,0.3731,0.6166211707612982,0.02305125872004853,5054,False
53033010001,mod,sf,rent,30,225.0774062,51316,0.4617,0.7531496062992126,0.015354330708661417,4207,False
53033010002,mod,sf,rent,38,259.5871562,66458,0.3996,0.8276983094928478,0,4763,False
53033010100,mod,sf,rent,52,247.3252344,59275,0.526,0.6793675479523069,0.021513737687921204,6756,False
53033010402,mod,sf,rent,33,215.9029844,79432,0.3897,0.8035465924895688,0.0027816411682892906,5218,False
53033010500,mod,sf,rent,88,509.16209380000004,66794,0.4444,0.7543260473588342,0.04485428051001821,6631,False
53033010600,mod,sf,rent,67,388.3856559,90208,0.4181,0.5644634330233727,0.008544860517718019,8079,False
53033029307,mod,sf,rent,33,159.6597423,94375,0.3151,0.3882602545968883,0,4264,False
53033010701,mod,sf,rent,25,126.863375,55504,0.4748,0.8113074204946996,0.022614840989399292,3700,True
53033010702,mod,sf,rent,21,106.4658047,48036,0.4882,0.8705849889624724,0.01434878587196468,4393,True
53033010800,mod,sf,rent,36,217.64117190000002,74107,0.4053,0.6807181889149102,0.01366120218579235,4670,False
53033029403,mod,sf,rent,28,156.35116399999995,70114,0.3905,0.638623326959847,0.0034416826003824093,5707,False
53033010900,mod,sf,rent,17,119.7857109,42159,0.3964,0.7424657534246575,0,1055,True
53033011002,mod,sf,rent,22,155.06065619999998,47604,0.4972,0.8142514011208967,0,4722,True
53033011101,mod,sf,rent,31,255.9979219,52412,0.4049,0.7685921826357661,0.06641300588031823,5096,False
53033011200,mod,sf,rent,24,147.85245310000005,35425,0.4456,0.8484231943031536,0.002034587995930824,4174,True
53033011300,mod,sf,rent,61,377.2643438,47363,0.4392,0.769739844819717,0.03377453217708809,6969,False
53033011401,mod,sf,rent,42,267.5931562,54622,0.3704,0.7725752508361204,0,4041,False
53033011600,mod,sf,rent,44,261.727395,102500,0.4693,0.5395869191049913,0.01549053356282272,6570,False
53033011700,mod,sf,rent,26,179.094125,60917,0.4126,0.5673724735322425,0.004812319538017324,5456,False
53033011900,mod,sf,rent,69,383.2058126,71524,0.3322,0.6286931818181818,0,7428,False
53033012000,mod,sf,rent,32,191.3406562,83421,0.3972,0.4427860696517413,0.004353233830845771,3474,False
53033020200,mod,sf,rent,46,256.8433559,72028,0.3999,0.5646032405484005,0,5536,False
53033020401,mod,sf,rent,39,229.806367,61330,0.3643,0.6437816544738323,0.011254924029262802,3525,False
53033020402,mod,sf,rent,55,304.6003239000001,71758,0.3898,0.606703146374829,0.00786593707250342,5600,False
53033020500,mod,sf,rent,40,239.1122699,66786,0.3778,0.6173757810175543,0.008628384409401963,6119,False
53033020600,mod,sf,rent,30,171.91301030000002,72500,0.4061,0.49875311720698257,0,3612,False
53033020800,mod,sf,rent,30,174.6319426,82344,0.458,0.4632009345794392,0,4225,False
53033021400,mod,sf,rent,17,101.6229108,99861,0.466,0.412751677852349,0,4109,False
53033021500,mod,sf,rent,26,135.01232980000003,108750,0.3958,0.3704954954954955,0,4516,False
53033021600,mod,sf,rent,36,193.57499850000002,96066,0.4062,0.6337673246535069,0.01889962200755985,4911,False
53033021700,mod,sf,rent,72,416.5824347,73456,0.4334,0.7007378472222222,0.028428819444444444,8618,False
53033021802,mod,sf,rent,45,249.7803425,87922,0.4008,0.6238562091503268,0.006209150326797385,5495,False
53033021803,mod,sf,rent,29,171.8328951,74856,0.4318,0.6325903151421983,0.019984627209838585,4694,False
53033021804,mod,sf,rent,44,247.53183560000002,72422,0.4089,0.6439393939393939,0.019886363636363636,4684,False
53033021903,mod,sf,rent,46,264.3934043,71417,0.43120000000000003,0.565267175572519,0.015267175572519083,5787,False
53033021904,mod,sf,rent,27,163.33041,89615,0.507,0.6498459167950693,0.011171032357473035,4993,False
53033021905,mod,sf,rent,37,220.9810329,92614,0.361,0.3675527039413382,0.022914757103574702,5501,False
53033021906,mod,sf,rent,30,166.26283360000005,81250,0.395,0.5378313253012048,0,4132,False
53033022001,mod,sf,rent,45,242.4479681,70591,0.4224,0.6962025316455697,0.005142405063291139,5009,False
53033022005,mod,sf,rent,36,202.7053114,90900,0.3555,0.6433727034120735,0.005249343832020997,4891,False
53033022006,mod,sf,rent,31,189.70741909999998,81056,0.4264,0.6159678858162355,0.032114183764495985,3744,False
53033022102,mod,sf,rent,30,153.2386917,96863,0.3487,0.38661417322834646,0.01811023622047244,6331,False
53033022201,mod,sf,rent,31,180.63913119999998,78409,0.3761,0.5552447552447553,0,4483,False
53033022202,mod,sf,rent,47,257.6157022,82009,0.3724,0.6866923600090682,0.0034005894355021537,7814,False
53033022500,mod,sf,rent,63,333.9679667,100584,0.4695,0.5736568457538995,0.02574894775934637,7290,False
53033022603,mod,sf,rent,41,233.8614856,104382,0.4737,0.6440831074977417,0.02408912978018669,5627,False
53033022604,mod,sf,rent,30,177.24276550000005,94222,0.3925,0.5914362176628011,0.015165031222123104,4532,False
53033022605,mod,sf,rent,55,296.8428579,68636,0.4177,0.8417515716453501,0,6162,False
53033022801,mod,sf,rent,64,331.46709849999996,88160,0.5127,0.8611336689946403,0.0022738346597368847,8374,False
53033022802,mod,sf,rent,20,112.68475749999999,101184,0.4008,0.5835764902042517,0.010421008753647354,4772,False
53033022803,mod,sf,rent,28,152.9535731,96908,0.4582,0.8918392204628501,0.008282582216808769,5362,False
53033022902,mod,sf,rent,24,130.7800481,120731,0.4217,0.5595989602673598,0.004827330115113257,6492,False
53033023000,mod,sf,rent,34,196.5536296,104013,0.4294,0.32489699823425544,0,5000,False
53033023100,mod,sf,rent,23,119.67469640000002,92283,0.4586,0.57313602731929425,0.004553215708594195,4032,False
53033023300,mod,sf,rent,49,289.7761064,76500,0.482,0.6044982698961938,0,6306,False
53033029502,mod,sf,rent,47,239.519237,76295,0.3629,0.5861130020422056,0.04084411164057182,6895,False
53033023401,mod,sf,rent,28,139.6875531,71269,0.425,0.6827111984282908,0.003929273084479371,3550,False
53033023403,mod,sf,rent,12,63.0693782,93387,0.4615,0.5265926358854471,0.02571595558153127,4173,False
53033023404,mod,sf,rent,8,45.0535666,146875,0.3628,0.37670068027210885,0.02976190476190476,3308,False
53033023500,mod,sf,rent,20,91.3432957,110568,0.4215,0.5017421602787456,0.006968641114982578,3672,False
53033023601,mod,sf,rent,28,171.997964,78155,0.452,0.7463592233009708,0.008090614886731391,3854,False
53033023603,mod,sf,rent,36,225.5212421,87236,0.4331,0.8975462763667671,0.009470512268618166,6278,False
53033023604,mod,sf,rent,51,297.2657764,72383,0.4584,0.8522700541049165,0.013173370971536109,6241,False
53033030005,mod,sf,rent,40,221.26533680000003,48942,0.3746,0.753082071151814,0,5315,False
53033023700,mod,sf,rent,24,129.30389920000002,96268,0.478,0.6278162911611785,0,4204,False
53033023801,mod,sf,rent,19,108.4204963,97674,0.4679,0.7166666666666667,0.03840579710144928,2232,False
53033024000,mod,sf,rent,30,182.7497514,107479,0.5097,0.7262059973924381,0.013906996957844416,7880,False
53033024200,mod,sf,rent,8,45.967985,175625,0.5325,0.3501762632197415,0.01410105757931845,3115,False
53033024300,mod,sf,rent,39,218.7028998,103178,0.5074,0.6701607267645003,0.019333799208013043,8164,False
53033030006,mod,sf,rent,29,174.79889490000005,27635,0.4958,0.9493860437256664,0.018867924528301886,3884,True
53033024400,mod,sf,rent,32,189.41711819999998,69583,0.4926,0.861193148257531,0.01004134672179563,2611,False
53033024500,mod,sf,rent,16,70.3794985,167361,0.5001,0.39709051724137934,0.004849137931034483,5003,False
53033024601,mod,sf,rent,10,57.157398,175132,0.4511,0.16652286453839515,0.010353753235547885,4588,False
53033024602,mod,sf,rent,6,37.953235799999995,195156,0.4176,0.11361310133060389,0.01023541453428864,3754,False
53033024701,mod,sf,rent,22,128.2536362,83712,0.3986,0.649178590355061,0.014308426073131956,3866,False
53033024800,mod,sf,rent,34,194.3852496,68042,0.4031,0.7665223665223665,0,5666,False
53033024901,mod,sf,rent,11,64.54158100000001,135625,0.4278,0.24750499001996007,0,5063,False
53033024902,mod,sf,rent,19,110.00277140000001,102616,0.4192,0.4620550705171256,0,3769,False
53033024903,mod,sf,rent,19,114.8284393,152458,0.4226,0.333654309099663,0,6980,False
53033025003,mod,sf,rent,26,144.98507999999995,126089,0.4634,0.5801477674269194,0.024734982332155476,6979,False
53033025005,mod,sf,rent,22,121.5938234,103229,0.4658,0.46510468594217347,0.03938185443668993,4696,False
53033025101,mod,sf,rent,32,161.62183420000005,81676,0.4407,0.5636783378222393,0.05040400153905348,5584,False
53033025102,mod,sf,rent,29,137.5888492,104469,0.3534,0.5554072096128171,0.045660881174899866,7729,False
53033025200,mod,sf,rent,59,307.0311104,75109,0.4595,0.666892196662156,0.014884979702300407,8098,False
53033025301,mod,sf,rent,65,403.0133911,77278,0.3979,0.8156164383561644,0.08356164383561644,5691,False
53033025302,mod,sf,rent,44,253.8170956,34471,0.5071,0.9569142388182191,0.028313500205170292,5263,True
53033025400,mod,sf,rent,95,566.5795082000002,47773,0.3926,0.8885670471971375,0.0074970182313852446,7245,False
53033025601,mod,sf,rent,50,308.385444,60833,0.3986,0.672463768115942,0.015579710144927537,5113,False
53033025602,mod,sf,rent,26,131.6353447,105446,0.3151,0.22510162601626016,0.07621951219512195,6470,False
53033025701,mod,sf,rent,84,472.92144749999994,47219,0.4157,0.8023980815347722,0,5387,False
53033025702,mod,sf,rent,27,135.40962299999998,85758,0.3631,0.6296060991105463,0,3593,False
53033025804,mod,sf,rent,39,204.9354445,71225,0.3503,0.515483870967742,0,3840,False
53033025805,mod,sf,rent,54,291.32939869999996,58309,0.3458,0.7879908935685828,0.003414911781445646,5248,False
53033025806,mod,sf,rent,21,96.0937795,77821,0.3699,0.7299820466786355,0.008976660682226212,4811,False
53033026001,mod,sf,rent,47,271.22419290000005,73750,0.4076,0.5888133030990174,0,5755,False
53033026002,mod,sf,rent,72,389.47288639999994,51154,0.4581,0.8063002680965148,0.004524128686327078,8967,False
53033026100,mod,sf,rent,46,262.8375046,46826,0.4713,0.8326735286355239,0.027183953549749274,6552,False
53033026200,mod,sf,rent,69,399.11550980000004,46535,0.444,0.8803782505910166,0,5645,True
53033026300,mod,sf,rent,18,85.9694531,55110,0.3722,0.6633333333333333,0.03166666666666667,1587,False
53033026400,mod,sf,rent,67,406.4040938,43487,0.3794,0.8207432596550887,0.0036434296818071412,5711,True
53033026500,mod,sf,rent,26,144.7078125,29107,0.4815,0.8575129533678757,0.03205958549222798,4313,True
53033026600,mod,sf,rent,32,175.0309688,63799,0.3341,0.6794055201698513,0.004246284501061571,2840,False
53033027100,mod,sf,rent,27,173.0287188,46250,0.4303,0.8671386922115785,0.003748438150770512,3324,True
53033027200,mod,sf,rent,12,67.6821719,50083,0.4196,0.744942196531792,0.01083815028901734,2545,True
53033027600,mod,sf,rent,37,254.1341875,51944,0.4146,0.8547863710113575,0.0027041644131963224,4955,True
53033027800,mod,sf,rent,24,154.6877188,89185,0.419,0.22525918944392084,0.01885014137606032,3213,False
53033027900,mod,sf,rent,79,599.7060625,52425,0.4225,0.7387104564114948,0.009659502535619416,7322,False
53033028000,mod,sf,rent,50,282.5080938,44127,0.4238,0.9664850136239782,0.0027247956403269754,4029,True
53033028200,mod,sf,rent,49,265.3167951,41386,0.5143,0.8918406072106262,0,4989,True
53033028300,mod,sf,rent,33,183.0061483,78915,0.3231,0.46269315673289185,0.1280353200883002,5018,False
53033028402,mod,sf,rent,48,327.03975,39756,0.4703,0.8364860532221866,0.023404937479961526,4793,True
53033028500,mod,sf,rent,51,355.4736875,47560,0.4241,0.739374498797113,0.0052125100240577385,3885,True
53033028600,mod,sf,rent,42,233.9989366,88574,0.4395,0.5645433097404786,0.006066734074823054,6597,False
53033028700,mod,sf,rent,61,373.2185078,73841,0.388,0.3916623777663407,0.003602676273803397,5127,False
53033028801,mod,sf,rent,21,96.3193284,60948,0.3488,0.6939586645468998,0.006359300476947536,2981,False
53033028802,mod,sf,rent,69,404.2656652,40590,0.4115,0.9125943583631307,0.0023837902264600714,7075,True
53033030201,mod,sf,rent,55,334.3883423000001,51837,0.3744,0.6493276716206653,0.0031847133757961785,5212,False
53033028901,mod,sf,rent,44,260.4038981,67500,0.3472,0.7371086556169429,0,3475,False
53033028902,mod,sf,rent,75,491.05609639999994,41e3,0.4023,0.8921662516759241,0.004979888910170465,6575,True
53033029003,mod,sf,rent,60,366.6133494,55747,0.4215,0.8836399801093983,0.002486325211337643,5950,False
53033029004,mod,sf,rent,27,157.9006081,31783,0.4554,0.9159519725557461,0,3706,True
53033029101,mod,sf,rent,29,160.96587409999995,74228,0.3292,0.5501597444089457,0,2958,False
53033029102,mod,sf,rent,37,209.02860080000002,65174,0.4205,0.6564508156203658,0,4017,False
53033029203,mod,sf,rent,20,101.1324286,33704,0.405,0.9407467532467533,0,3817,True
53033029204,mod,sf,rent,78,461.2307689,59591,0.3743,0.7905084745762712,0.00519774011299435,7152,False
53033029206,mod,sf,rent,42,238.1297685,29623,0.4171,0.9483139856274184,0.00912106135986733,4288,True
53033029303,mod,sf,rent,64,360.92407010000005,67727,0.3991,0.7213865271419229,0,7493,False
53033029304,mod,sf,rent,24,121.75035220000001,92829,0.3393,0.5686274509803921,0.022110972048393827,5284,False
53033029305,mod,sf,rent,14,76.152803,76755,0.387,0.61886586695747,0.028353326063249727,3891,False
53033029405,mod,sf,rent,19,103.6384205,83750,0.3211,0.496551724137931,0.004137931034482759,5781,False
53033030308,mod,sf,rent,70,403.690563,57565,0.3783,0.7955046275892463,0,6755,False
53033029406,mod,sf,rent,31,135.83389119999998,89792,0.3746,0.5675675675675675,0.008534850640113799,5171,False
53033030504,mod,sf,rent,53,269.1437038,50396,0.4025,0.7895485247067188,0,4302,True
53033029407,mod,sf,rent,48,245.0158195,46627,0.405,0.8110210696920583,0,4591,True
53033030700,mod,sf,rent,26,149.8055415,41492,0.4004,0.8056104306598183,0,3868,True
53033029408,mod,sf,rent,45,238.5656917,41651,0.3782,0.8500173190162799,0.0065812261863526155,4246,True
53033029503,mod,sf,rent,57,327.7413357,33092,0.4615,0.9338293914429976,0,8780,True
53033029504,mod,sf,rent,57,304.361672,45329,0.4427,0.8987804878048781,0.030284552845528456,6600,False
53033029601,mod,sf,rent,40,185.8741773,72635,0.3506,0.6706257242178447,0.013035921205098494,6555,False
53033029602,mod,sf,rent,18,103.6949445,96964,0.3112,0.4454088624942896,0.04842393787117405,5624,False
53033029700,mod,sf,rent,54,276.93567790000003,40513,0.4815,0.7989538321582897,0.013873095292244713,8290,True
53033029801,mod,sf,rent,80,462.5687227,62788,0.4371,0.7780040733197556,0.005369376041473801,8793,False
53033029802,mod,sf,rent,73,389.1454117,74350,0.4186,0.48266219239373603,0.01034675615212528,8120,False
53033029901,mod,sf,rent,28,148.0639355,68609,0.3239,0.5488151658767773,0,4947,False
53033029902,mod,sf,rent,27,160.43571530000003,84816,0.3341,0.35526315789473684,0.017344497607655503,4235,False
53033030003,mod,sf,rent,63,383.254214,61250,0.3991,0.6744496330887259,0.004336224149432955,6432,False
53033030100,mod,sf,rent,46,277.4768798,81458,0.4539,0.5114213197969543,0,7790,False
53033030202,mod,sf,rent,63,353.9284251,50226,0.4085,0.7231182795698925,0,6219,False
53033030802,mod,sf,rent,40,199.710491,52317,0.3354,0.7755681818181818,0.002435064935064935,3835,False
53033030304,mod,sf,rent,20,85.9288995,86198,0.3972,0.5053153791637137,0.026222537207654145,3142,False
