Class,CompletedDate,Latitude,Longitude,Installer
Single family,2012-09-11,47.52287064,-122.31643269,PUGETSOUNDSOLAR
Single family,2013-04-26,47.55897384,-122.29048966,PUGETSOUNDSOLAR
Single family,2013-12-20,47.53534573,-122.28335121,ARTISAN ELECTRIC INC
Single family,2009-01-12,47.63394563,-122.36731943,PEAK ELECTRIC INC
Single family,2012-04-06,47.62213883,-122.29026925,EARL CHILDS
Single family,2014-09-17,47.61977626,-122.2887977,ARTISAN ELECTRIC INC
Single family,2013-09-20,47.62897401,-122.29947316,EARL CHILDS
Single family,2014-10-21,47.61938391,-122.29210561,ARTISAN ELECTRIC INC
Single family,2016-12-09,47.52044137,-122.35203853,WEST SEATTLE ELECTRIC & SOLAR
Single family,2015-04-21,47.64939611,-122.34047795,"SMART ENERGY TODAY, INC"
Single family,2017-11-16,47.52589668,-122.38456193,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-02-27,47.55685447,-122.26660912,NORTHWEST MECHANICAL INC
Single family,2016-07-22,47.720157210000004,-122.32822694,NA
Single family,2015-10-29,47.67192634,-122.36537483,ARTISAN ELECTRIC INC
Single family,2012-10-17,47.5958868,-122.30179781,PUGETSOUNDSOLAR
Single family,2016-05-06,47.53777454,-122.36857802,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-01-17,47.63851285,-122.37084207,PUGETSOUNDSOLAR
Single family,2010-09-30,47.5557644,-122.37996392,WEST SEATTLE ELECTRIC & SOLAR
Single family,2016-09-21,47.55442901,-122.31133852,NA
Single family,2015-01-21,47.53564616,-122.3507427,PUGETSOUNDSOLAR
Single family,2012-01-11,47.63797912,-122.36603315,EARL CHILDS
Single family,2017-12-05,47.66935164,-122.39864739,SME INC OF SEATTLE
Single family,2017-03-16,47.6818137,-122.4013143,PUGETSOUNDSOLAR
Single family,2017-09-29,47.5696613,-122.39509439,WEST SEATTLE ELECTRIC & SOLAR
Single family,2015-07-06,47.6800349,-122.40135043,PUGETSOUNDSOLAR
Single family,2015-12-02,47.69088994,-122.38355056,PUGETSOUNDSOLAR
Single family,2010-07-08,47.54734425,-122.39280815,NA
Single family,2017-10-10,47.70865803,-122.28228149,PUGETSOUNDSOLAR
Single family,2015-04-30,47.58342997,-122.31237924,PUGETSOUNDSOLAR
Single family,2007-06-26,47.62562619,-122.31434141,B B ELECTRIC INCORPORATED
Single family,2007-12-18,47.67808828,-122.38998076,PYRAMID ELECTRIC INCORPORATED
Single family,2013-06-20,47.7049321,-122.36282683,PUGETSOUNDSOLAR
Single family,2011-06-01,47.66592367,-122.28715465,NA
Single family,2014-07-14,47.57052861,-122.28104093,ARTISAN ELECTRIC INC
Single family,2012-11-16,47.57261747,-122.28623054,PUGETSOUNDSOLAR
Single family,2015-11-17,47.67380163,-122.28666791,PUGETSOUNDSOLAR
Single family,2016-04-25,47.55779649,-122.26412447,PUGETSOUNDSOLAR
Single family,2009-04-15,47.62018575,-122.28381673,NORTHWEST MECHANICAL INC
Single family,2015-01-20,47.54795979,-122.35543742,ARTISAN ELECTRIC INC
Single family,2015-02-17,47.67512922,-122.30950147,PUGETSOUNDSOLAR
Single family,2013-07-15,47.66097403,-122.35422125,PUGETSOUNDSOLAR
Single family,2013-06-03,47.67109683,-122.36888462,PUGETSOUNDSOLAR
Single family,2014-11-24,47.61073738,-122.29176451,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-11-27,47.54060717,-122.37552042,WEST SEATTLE ELECTRIC & SOLAR
Single family,2018-04-03,47.5473995,-122.39665033,NORTHWEST ELECTRIC & SOLAR LLC
Single family,2012-12-11,47.61146742,-122.28750844,PUGETSOUNDSOLAR
Single family,2016-04-01,47.55650782,-122.38446528,WEST SEATTLE ELECTRIC & SOLAR
Single family,2009-10-02,47.6464751,-122.32052831,PUGETSOUNDSOLAR
Single family,2018-03-14,47.61239139,-122.29784197,WESTERN SOLAR
Single family,2012-10-17,47.59595004,-122.30179658,PUGETSOUNDSOLAR
Single family,2012-02-24,47.68351187,-122.2923235,PUGETSOUNDSOLAR
Single family,2009-12-09,47.54637792,-122.26892579,NA
Single family,2017-06-14,47.67418978,-122.31173205,PUGETSOUNDSOLAR
Single family,2016-02-09,47.6729408,-122.37960128,PUGETSOUNDSOLAR
Single family,2005-06-17,47.66243423,-122.32642858,E & F ELECTRIC INCORPORATED
Single family,2014-08-20,47.59067448,-122.29274968,ARTISAN ELECTRIC INC
Single family,2014-07-31,47.62930889,-122.31228174,EARL CHILDS
Single family,2013-12-02,47.673874,-122.39357976,EARL CHILDS
Single family,2013-08-07,47.65117975,-122.333657,PUGETSOUNDSOLAR
Single family,2013-03-11,47.65718012,-122.35406787,EARL CHILDS
Single family,2010-06-16,47.64888017,-122.31795422,PUGETSOUNDSOLAR
Single family,2014-09-03,47.60618374,-122.28777437,EARL CHILDS
Single family,2015-07-27,47.61244373,-122.31915237,WEST SEATTLE ELECTRIC & SOLAR
Single family,2017-03-16,47.58357534,-122.38433857,PUGETSOUNDSOLAR
Single family,2017-05-18,47.61800465,-122.29890101,PUGETSOUNDSOLAR
Single family,2016-12-12,47.6187619,-122.30651032,B B ELECTRIC
Single family,2016-06-20,47.70179133,-122.30731365,PUGETSOUNDSOLAR
Single family,2015-12-29,47.65740417,-122.33419744,PRO-STAT ELECTRIC
Single family,2009-10-15,47.6860023,-122.3070584,PUGETSOUNDSOLAR
Single family,2014-04-30,47.67201778,-122.35752127,PUGETSOUNDSOLAR
Single family,2014-03-25,47.62463156,-122.30385363,ARTISAN ELECTRIC INC
Single family,2010-08-11,47.65122257,-122.41726472,NORTHWEST MECHANICAL INC
Single family,2014-12-12,47.5009035,-122.38032367,ARTISAN ELECTRIC INC
Single family,2014-12-12,47.56368579,-122.29174648,PUGETSOUNDSOLAR
Single family,2014-01-22,47.59143954,-122.30094477,PUGETSOUNDSOLAR
Single family,2016-08-25,47.64469573,-122.37312326,"SMART ENERGY TODAY, INC"
Single family,2013-12-06,47.63929816,-122.30488957,PUGETSOUNDSOLAR
Single family,2013-06-03,47.67317899,-122.32476029,EARL CHILDS
Single family,2013-06-21,47.65036463,-122.33488462,EARL CHILDS
Single family,2017-06-14,47.54524493,-122.39664825,PUGETSOUNDSOLAR
Single family,2016-04-28,47.60503035,-122.29290053,PUGETSOUNDSOLAR
Single family,2013-05-16,47.63184705,-122.35441228,WEST SEATTLE ELECTRIC & SOLAR
Single family,2016-12-30,47.67195007,-122.40334704,NORTHWEST ELECTRIC & SOLAR LLC
Single family,2016-09-26,47.55849734,-122.3845439,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-10-30,47.58342174,-122.28953059,PUGETSOUNDSOLAR
Single family,2014-06-13,47.66204965,-122.27217954,EARL CHILDS
Single family,2006-02-10,47.67014268,-122.28339847,E & F ELECTRIC INCORPORATED
Single family,2014-11-06,47.56909231,-122.28049051,PUGETSOUNDSOLAR
Single family,2015-06-19,47.68727574,-122.28448523,PUGETSOUNDSOLAR
Single family,2018-05-07,47.66537907,-122.35907028,PUGETSOUNDSOLAR
Single family,2013-06-11,47.67437519,-122.37059482,SUNERGY SYSTEMS INC.
Single family,2017-06-29,47.53912657,-122.27755969,WEST SEATTLE ELECTRIC & SOLAR
Single family,2010-03-18,47.55705485,-122.39667073,SOLAR EPIPHANY LLC
Single family,2014-03-17,47.62415187,-122.29292626,PUGETSOUNDSOLAR
Single family,2013-08-19,47.68233174,-122.38141807,EARL CHILDS
Single family,2012-03-06,47.59264583,-122.38745035,PUGETSOUNDSOLAR
Single family,2014-12-16,47.68521106,-122.37976714,PUGETSOUNDSOLAR
Single family,2013-03-19,47.69505441,-122.35700794,ARTISAN ELECTRIC INC
Single family,2013-06-17,47.59119213,-122.38656255,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-01-10,47.59711903,-122.29117297,ARTISAN ELECTRIC INC
Single family,2016-02-11,47.54908259,-122.36008885,NORTHWEST ELECTRIC & SOLAR LLC
Single family,2015-05-18,47.57448585,-122.38729502,PUGETSOUNDSOLAR
Single family,2014-06-19,47.63741378,-122.30238863,ARTISAN ELECTRIC INC
Single family,2014-04-14,47.55182677,-122.37526904,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-12-24,47.60476836,-122.30984787,EARL CHILDS
Single family,2011-01-05,47.62163357,-122.31508667,PUGETSOUNDSOLAR
Single family,2014-12-01,47.53077651,-122.380594,ARTISAN ELECTRIC INC
Single family,2010-03-04,47.67469831,-122.29156097,PEAK ELECTRIC INC
Single family,2009-03-03,47.58469174,-122.38474342,PUGETSOUNDSOLAR
Single family,2014-04-08,47.69570684,-122.33315866,BANNER ELECTRIC INC
Single family,2015-09-29,47.65400637,-122.33178085,PUGETSOUNDSOLAR
Multifamily,2006-06-14,47.56469299,-122.29716598,SOUND POWER INC
Single family,2018-01-05,47.6408118,-122.32104648,"SMART ENERGY TODAY, INC"
Single family,2016-12-28,47.7297955,-122.28804444,GALAXY ELECTRIC & SOLAR LLC
Single family,2018-01-05,47.70483253,-122.27724254,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-10-30,47.61841296,-122.28414713,PUGETSOUNDSOLAR
Single family,2015-09-29,47.60444046,-122.28624829,PUGETSOUNDSOLAR
Single family,2016-10-11,47.59131324,-122.28962549,WESTERN SOLAR
Single family,2010-05-10,47.64721962,-122.31698376,PUGETSOUNDSOLAR
Single family,2017-09-22,47.57688389,-122.40370843,PUGETSOUNDSOLAR
Single family,2017-01-06,47.52499925,-122.37628314,WEST SEATTLE ELECTRIC & SOLAR
Single family,2017-09-20,47.70584084,-122.27774178,NORTHWEST ELECTRIC & SOLAR LLC
Single family,2007-05-30,47.51545483,-122.38972051,AMC ELECTRIC
Single family,2010-07-30,47.7058156,-122.27521308,NORTHSTAR ELECTRICAL SVCS LLC
Single family,2016-02-05,47.67008783,-122.28775887,GALAXY ELECTRIC & SOLAR LLC
Single family,2010-02-05,47.63681349,-122.29129702,ELMECCO INC
Single family,2012-08-03,47.65457342,-122.3972893,PUGETSOUNDSOLAR
Single family,2014-02-12,47.6574462,-122.35685887,EARL CHILDS
Single family,2014-11-21,47.65728049,-122.35478331,EARL CHILDS
Single family,2017-01-17,47.65729918,-122.33894185,EARL CHILDS
Single family,2015-10-13,47.53338924,-122.38365006,PUGETSOUNDSOLAR
Single family,2016-06-06,47.50093166,-122.38275116,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-03-07,47.72121681,-122.33259941,EARL CHILDS
Single family,2009-10-07,47.50509067,-122.38492521,PEAK ELECTRIC INC
Single family,2013-10-09,47.67075215,-122.35970553,ARTISAN ELECTRIC INC
Single family,2009-05-08,47.53039464,-122.28636964,PUGETSOUNDSOLAR
Single family,2009-10-29,47.68328808,-122.38949804,NORTHWEST MECHANICAL INC
Single family,2014-02-26,47.56656867,-122.28315961,ARTISAN ELECTRIC INC
Single family,2012-07-26,47.71589609,-122.30480439,A&R SOLAR
Single family,2014-02-21,47.61504578,-122.29725411,PUGETSOUNDSOLAR
Single family,2013-03-29,47.56308352,-122.29221666,PUGETSOUNDSOLAR
Single family,2013-06-06,47.65775044,-122.33479,PUGETSOUNDSOLAR
Single family,2011-09-20,47.64434564,-122.39196746,PUGETSOUNDSOLAR
Single family,2015-01-16,47.51800332,-122.37520863,PUGETSOUNDSOLAR
Single family,2015-06-22,47.669657,-122.32526929,PUGETSOUNDSOLAR
Single family,2013-01-28,47.68186062,-122.39449499,PUGETSOUNDSOLAR
Single family,2014-06-12,47.63638438,-122.35998937,ARTISAN ELECTRIC INC
Single family,2016-12-05,47.72367739,-122.29510932,NORTHWEST ELECTRIC & SOLAR LLC
Single family,2012-11-02,47.65652262,-122.35402888,PUGETSOUNDSOLAR
Single family,2010-12-10,47.506129,-122.38620284,A&R SOLAR
Single family,2013-04-17,47.69153368,-122.27503308,PUGETSOUNDSOLAR
Single family,2013-07-17,47.58080908,-122.2912268,EARL CHILDS
Single family,2015-04-14,47.66956936,-122.28506851,PUGETSOUNDSOLAR
Single family,2016-12-27,47.57730205,-122.39155636,EARL CHILDS
Single family,2013-06-07,47.70118298,-122.37380616,ARTISAN ELECTRIC INC
Single family,2014-07-28,47.61115896,-122.29856534,ARTISAN ELECTRIC INC
Single family,2009-03-10,47.63255714,-122.3491096,PUGETSOUNDSOLAR
Single family,2017-03-09,47.6922197,-122.34929705,EARL CHILDS
Single family,2012-05-03,47.6324745,-122.27887808,PUGETSOUNDSOLAR
Single family,2013-07-18,47.60611305,-122.28983081,SUNERGY SYSTEMS INC.
Single family,2014-08-07,47.63418311,-122.3516881,WEST SEATTLE ELECTRIC & SOLAR
Single family,2015-12-16,47.6729408,-122.37960128,PUGETSOUNDSOLAR
Single family,2017-04-20,47.68204536,-122.3691058,SOLTERRA GLOBAL LLC
Single family,2017-12-08,47.67230489,-122.28994563,SOLTERRA GLOBAL LLC
Single family,2016-02-10,47.50954833,-122.38758116,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-05-21,47.62154927,-122.3149095,ARTISAN ELECTRIC INC
Single family,2014-03-03,47.509465230000004,-122.26239716,ARTISAN ELECTRIC INC
Single family,2012-11-21,47.5444963,-122.35936151,PRO-STAT ELECTRIC
Single family,2018-05-03,47.60941591,-122.30595261,NORTHWEST ELECTRIC & SOLAR LLC
Single family,2014-05-05,47.63305528,-122.35863199,EARL CHILDS
Single family,2004-10-26,47.66751504,-122.36023503,NA
Single family,2014-10-08,47.65818493,-122.34437223,WESTERN SOLAR
Single family,2017-04-07,47.62208705,-122.30437139,PUGETSOUNDSOLAR
Single family,2014-12-11,47.68928282,-122.35645332,ARTISAN ELECTRIC INC
Single family,2009-08-27,47.50762049,-122.38603375,PUGETSOUNDSOLAR
Single family,2014-04-10,47.5487583,-122.2796058,PUGETSOUNDSOLAR
Single family,2018-06-01,47.54949438,-122.26608407,SOLTERRA GLOBAL LLC
Single family,2018-05-11,47.55773178,-122.36397734,Puget Sound Solar
Single family,2018-06-05,47.70377843,-122.30873086,InvestSolar LLC
Single family,2018-06-05,47.56648941,-122.40608003,ARTISAN ELECTRIC INC
Single family,2018-06-07,47.53681702,-122.26623491,Puget Sound Solar
Multifamily,2017-11-06,47.61889104,-122.30507666,BENNETT ELECTRIC INC
Single family,2018-06-05,47.55501993,-122.35505481,Puget Sound Solar LLC
Single family,2018-05-24,47.51911209,-122.37596764,Sun Path Electric LLC
Single family,2018-05-31,47.54654389,-122.31957766,Northwest Electric & Solar
Single family,2018-05-30,47.53959628,-122.27903962,PINNACLE ROOFING PROFESS LLC
Single family,2018-06-07,47.54305976,-122.32068431,Puget Sound Solar
Single family,2018-06-01,47.555932490000004,-122.36592129,Puget Sound Solar
Single family,2018-05-24,47.60693058,-122.28973139,Puget Sound Solar
Single family,2018-06-07,47.72347576,-122.36265854,WEST SEATTLE ELECTRIC & SOLAR
Multifamily,2017-04-20,47.65141462,-122.34319685,HAGGARD ELECTRICAL CONTRACTING
Single family,2018-06-13,47.56974346,-122.30152445,Northwest Electric & Solar
Single family,2018-06-18,47.67230822,-122.28887821,Solx Corp
Single family,2018-06-21,47.69615595,-122.32055965,NA
Single family,2018-06-21,47.6559887,-122.35144576,Puget Sound Solar LLC
Single family,2018-06-22,47.63037655,-122.30439971,ARTISAN ELECTRIC INC
Single family,2018-06-22,47.5233478,-122.35309909,SOLX CORP
Single family,2018-06-25,47.68711573,-122.35727055,Puget Sound Solar
Single family,2018-06-28,47.70601529,-122.37048166,Northwest Electric & Solar
Single family,2018-06-29,47.65213984,-122.37068714,Solx Corp
Single family,2018-06-29,47.67339667,-122.32667664,Puget Sound Solar
Single family,2016-08-18,47.69543776,-122.34750185,Sphere Solar Energy
Single family,2018-04-18,47.67496465,-122.27644416,Sphere Solar Energy
Single family,2016-11-09,47.73199969,-122.30430104,Sphere Solar Energy
Single family,2018-04-26,47.6096324,-122.28915231,Sphere Solar Energy
Single family,2017-08-23,47.71718138,-122.3512181,Sphere Solar Energy
Single family,2018-07-11,47.62987193,-122.30067467,TRINITY ELECTRIC LLC
Single family,2018-07-12,47.62140793,-122.31646878,NORTHWEST ELECTRIC & SOLAR LLC
Single family,2018-07-17,47.69516825,-122.3694349,Puget Sound Solar
Single family,2018-07-20,47.55649457,-122.39608679,Puget Sound Solar
Single family,2018-07-24,47.5921822,-122.29666691,ARTISAN ELECTRIC INC
Multifamily,2018-07-25,47.717725,-122.30555643,Offset Solar
Single family,2018-07-26,47.53146227,-122.3594207,Puget Sound Solar
Single family,2018-07-31,47.55852014,-122.29066304,Brimma Solar LLC
Single family,2018-08-01,47.69002622,-122.36225653,SME Inc of Seattle
Single family,2018-08-01,47.68931651,-122.31145623,NA
Single family,2018-08-21,47.63597321,-122.28499168,Blossom Solar LLC
Single family,2018-08-22,47.64271146,-122.35852185,PRO-STAT ELECTRIC
Multifamily,2018-08-27,47.72130261,-122.29687403,SME Inc of Seattle
Single family,2015-12-01,47.56984071,-122.27636083,AVElectric Inc.
Single family,2018-09-11,47.66574428,-122.27020279,Switch Electric
Single family,2018-09-04,47.6687348,-122.33041871,Brimma Solar LLC
Single family,2018-09-12,47.68381192,-122.36386411,Northwest Electric & Solar
Single family,2018-09-13,47.57875704,-122.40419719,PUGET SOUND SOLAR
Single family,2018-09-14,47.52551052,-122.26573449,Puget Sound Solar
Single family,2018-09-17,47.71757204,-122.33347196,Switch Electric
Single family,2018-09-18,47.63646557,-122.28507071,Offset Solar
Single family,2018-09-20,47.64409383,-122.31871777,Northwest Electric & Solar
Single family,2018-09-20,47.70034797,-122.35156244,Offset Solar
Single family,2018-09-21,47.6956353,-122.39942735,PINNACLE ROOFING PROFESS LLC
Single family,2018-09-26,47.68443633,-122.28922809,ARTISAN ELECTRIC INC
Single family,2018-09-28,47.61386984,-122.2945393,Northwest Electric & Solar
Single family,2018-10-03,47.5861663,-122.29592435,PUGET SOUND SOLAR
Single family,2018-10-03,47.67826971,-122.3561686,Solterra Global LLC
Single family,2018-10-04,47.65357873,-122.33002922,Northwest Electric & Solar
Single family,2018-10-04,47.69833206,-122.31141926,SME Inc of Seattle
Single family,2018-10-08,47.73305697,-122.34107282,Forecast Roofing & Solar LLC
Single family,2018-10-09,47.65459942,-122.27639247,Offset Solar
Single family,2018-10-10,47.70891962,-122.3539592,ARTISAN ELECTRIC INC
Single family,2018-10-11,47.54302748,-122.37172355,SME Inc of Seattle
Single family,2018-10-12,47.57385498,-122.37635144,PINNACLE ROOFING PROFESS LLC
Single family,2018-10-12,47.62711723,-122.28762953,Northwest Electric & Solar
Multifamily,2018-10-17,47.5705447,-122.31369408,Forecast Roofing & Solar LLC
Single family,2018-10-18,47.53417922,-122.38589774,Sun Path Electric LLC
Multifamily,2018-10-18,47.65926513,-122.31637539,SME Inc of Seattle
Single family,2018-10-18,47.73289716,-122.28356642,Offset Solar
Single family,2018-10-22,47.55837465,-122.39331809,Blossom Solar LLC
Single family,2018-10-22,47.5529823,-122.3902376,West Seattle Electric and Solar
Single family,2018-10-23,47.70144109,-122.37901743,Solx Corp
Multifamily,2018-10-23,47.61789385,-122.339443,MCKINSTRY COMPANY LLC
Single family,2018-10-24,47.73130669,-122.33822163,Offset Solar
Single family,2018-10-24,47.6853249,-122.38034272,Offset Solar
Single family,2018-10-25,47.55608493,-122.29448422,PUGET SOUND SOLAR
Single family,2018-10-26,47.72853242,-122.28175991,ARTISAN ELECTRIC INC
Single family,2018-10-29,47.5756216,-122.29138034,Solx Corp
Single family,2018-06-29,47.66065831,-122.32326502,Forecast Roofing & Solar LLC
Single family,2018-10-30,47.67280208,-122.37952509,ARTISAN ELECTRIC INC
Single family,2018-10-30,47.6729408,-122.37960128,ARTISAN ELECTRIC INC
Single family,2018-10-30,47.72886988,-122.33915991,Offset Solar
Single family,2018-10-30,47.54645776,-122.3815741,West Seattle Electric and Solar
Single family,2018-10-31,47.65194402,-122.4180375,Puget Sound Solar
Single family,2018-11-01,47.59625112,-122.2966449,SME Inc of Seattle
Single family,2018-11-02,47.67433997,-122.28835122,Puget Sound Solar
Single family,2018-11-02,47.70307622,-122.37509503,NORTHWEST ELECTRIC & SOLAR LLC
Single family,2018-11-05,47.53076192,-122.39197261,Sphere Solar Energy
Single family,2018-11-06,47.70223148,-122.33816866,Sun Path Electric LLC
Single family,2017-07-12,47.68620998,-122.33324889,SOLTERRA GLOBAL LLC
Single family,2017-07-18,47.5658163,-122.27300995,SOLTERRA GLOBAL LLC
Single family,2017-08-16,47.55886727,-122.31263032,SOLTERRA GLOBAL LLC
Single family,2018-11-08,47.66936028,-122.29698174,ARTISAN ELECTRIC INC
